parent_id,name,phone,occupation,address,student_id
P03861,Yosef Alemu,0956910401,Driver,Kality,ST03861
P03862,Saron Girma,0950416021,Government Employee,Alem Bank,ST03862
P03863,Betelhem Nigatu,0969571085,Engineer,Nefas Silk,ST03863
P03864,Bereket Mekonnen,0994260599,Government Employee,Kolfe,ST03864
P03865,Bethlehem Hailu,0957378069,Teacher,Kolfe,ST03865
P03866,Biruk Girma,0954610009,Driver,Kality,ST03866
P03867,Tewodros Tesfaye,0960948170,Driver,Nefas Silk,ST03867
P03868,Rediet Tsegaye,0930627166,Government Employee,Kality,ST03868
P03869,Henok Worku,0957232362,Farmer,Kolfe,ST03869
P03870,Eden Hailu,0981387651,Government Employee,Lebu,ST03870
P03871,Hiwot Hailu,0925453613,Teacher,Nefas Silk,ST03871
P03872,Abel Tadesse,0931289727,Government Employee,Kolfe,ST03872
P03873,Hana Desta,0983297846,Merchant,Lebu,ST03873
P03874,Liya Nigatu,0953911224,Farmer,Akaki,ST03874
P03875,Betelhem Alemu,0956509792,Engineer,Akaki,ST03875
P03876,Hana Nigatu,0967588904,Merchant,Alem Bank,ST03876
P03877,Fikirte Mekonnen,0969031062,Government Employee,Nefas Silk,ST03877
P03878,Genet Fekadu,0927902386,Merchant,Kolfe,ST03878
P03879,Nahom Alemu,0915212260,Driver,Nefas Silk,ST03879
P03880,Rahel Nigatu,0942944851,Engineer,Akaki,ST03880
P03881,Mahlet Worku,0933649836,Teacher,Kolfe,ST03881
P03882,Rediet Worku,0956717108,Government Employee,Akaki,ST03882
P03883,Abel Nigatu,0936782556,Teacher,Lebu,ST03883
P03884,Filmon Solomon,0978478155,Teacher,Lebu,ST03884
P03885,Bereket Solomon,0997531047,Farmer,Akaki,ST03885
P03886,Robel Tesfaye,0928538300,Farmer,Nefas Silk,ST03886
P03887,Fikirte Alemu,0982964669,Driver,Kolfe,ST03887
P03888,Samuel Bekele,0963331781,Engineer,Kolfe,ST03888
P03889,Fikirte Mekonnen,0910420975,Merchant,Nefas Silk,ST03889
P03890,Selam Kassa,0952123694,Government Employee,Kolfe,ST03890
P03891,Genet Alemu,0952484812,Nurse,Akaki,ST03891
P03892,Mahlet Tesema,0981144476,Farmer,Akaki,ST03892
P03893,Rediet Yohannes,0989778611,Government Employee,Lebu,ST03893
P03894,Yosef Desta,0995511777,Merchant,Kality,ST03894
P03895,Dawit Tesema,0950865745,Teacher,Lebu,ST03895
P03896,Saba Mekonnen,0956143860,Government Employee,Alem Bank,ST03896
P03897,Eden Tsegaye,0947733787,Teacher,Kality,ST03897
P03898,Filmon Alemu,0935135278,Nurse,Kolfe,ST03898
P03899,Mekdes Yohannes,0948769906,Teacher,Kolfe,ST03899
P03900,Henok Mekonnen,0971881676,Engineer,Kality,ST03900
P03901,Saba Desta,0925018038,Engineer,Lebu,ST03901
P03902,Bethlehem Worku,0979461031,Nurse,Nefas Silk,ST03902
P03903,Rahel Mekonnen,0949607136,Engineer,Nefas Silk,ST03903
P03904,Solomon Worku,0926727736,Teacher,Kality,ST03904
P03905,Selam Fekadu,0969832211,Driver,Nefas Silk,ST03905
P03906,Nahom Nigatu,0941201260,Government Employee,Nefas Silk,ST03906
P03907,Hana Alemu,0955534810,Government Employee,Akaki,ST03907
P03908,Daniel Fekadu,0929224210,Farmer,Kolfe,ST03908
P03909,Robel Desta,0925548726,Farmer,Nefas Silk,ST03909
P03910,Genet Hailu,0998074632,Teacher,Kality,ST03910
P03911,Samuel Bekele,0935373990,Government Employee,Nefas Silk,ST03911
P03912,Abel Desta,0959457770,Engineer,Lebu,ST03912
P03913,Saron Hailu,0922010079,Nurse,Kality,ST03913
P03914,Mekdes Kebede,0930940638,Merchant,Kolfe,ST03914
P03915,Fikirte Tesfaye,0948151087,Engineer,Kality,ST03915
P03916,Yonatan Getachew,0999834166,Farmer,Kolfe,ST03916
P03917,Tewodros Kassa,0948528689,Nurse,Nefas Silk,ST03917
P03918,Almaz Bekele,0986543946,Driver,Kolfe,ST03918
P03919,Filmon Abebe,0966235964,Farmer,Lebu,ST03919
P03920,Biruk Fikre,0973699119,Merchant,Akaki,ST03920
P03921,Liya Tadesse,0983508593,Nurse,Kality,ST03921
P03922,Eden Alemu,0981524227,Driver,Nefas Silk,ST03922
P03923,Filmon Desta,0938010887,Teacher,Alem Bank,ST03923
P03924,Hana Tadesse,0964114464,Merchant,Akaki,ST03924
P03925,Almaz Tesema,0991586874,Teacher,Lebu,ST03925
P03926,Abel Kebede,0925169731,Merchant,Akaki,ST03926
P03927,Kaleb Tsegaye,0963619122,Farmer,Kolfe,ST03927
P03928,Selam Worku,0970083935,Nurse,Akaki,ST03928
P03929,Yared Mekonnen,0948239922,Nurse,Akaki,ST03929
P03930,Rediet Yohannes,0914049231,Merchant,Nefas Silk,ST03930
P03931,Saba Tadesse,0963251142,Driver,Akaki,ST03931
P03932,Robel Fikre,0939124510,Nurse,Kolfe,ST03932
P03933,Meron Tesfaye,0987342449,Nurse,Lebu,ST03933
P03934,Tigist Kassa,0937946381,Engineer,Kolfe,ST03934
P03935,Filmon Desta,0969198617,Nurse,Akaki,ST03935
P03936,Biniam Fikre,0934558494,Nurse,Kality,ST03936
P03937,Natnael Alemu,0910556010,Nurse,Lebu,ST03937
P03938,Eden Mekonnen,0979671109,Government Employee,Kolfe,ST03938
P03939,Meron Mekonnen,0990007114,Government Employee,Akaki,ST03939
P03940,Biniam Kassa,0953512800,Government Employee,Kolfe,ST03940
P03941,Dawit Bekele,0915676732,Driver,Nefas Silk,ST03941
P03942,Elias Yohannes,0935741866,Nurse,Lebu,ST03942
P03943,Samuel Tesfaye,0983713861,Government Employee,Nefas Silk,ST03943
P03944,Yonatan Kassa,0982912679,Nurse,Kality,ST03944
P03945,Abel Fikre,0950970863,Driver,Akaki,ST03945
P03946,Tewodros Tadesse,0919282536,Merchant,Nefas Silk,ST03946
P03947,Natnael Yohannes,0966372775,Driver,Lebu,ST03947
P03948,Biniam Mekonnen,0924906921,Driver,Kality,ST03948
P03949,Dawit Getachew,0983679013,Driver,Akaki,ST03949
P03950,Yosef Fikre,0967041528,Government Employee,Kolfe,ST03950
P03951,Genet Yohannes,0966419628,Government Employee,Nefas Silk,ST03951
P03952,Kaleb Fikre,0937855166,Driver,Kolfe,ST03952
P03953,Robel Yohannes,0910998933,Teacher,Alem Bank,ST03953
P03954,Meron Abebe,0995459843,Merchant,Nefas Silk,ST03954
P03955,Solomon Solomon,0956753509,Engineer,Akaki,ST03955
P03956,Biruk Yohannes,0924116394,Driver,Kolfe,ST03956
P03957,Hiwot Solomon,0996682365,Merchant,Kolfe,ST03957
P03958,Robel Fekadu,0982450664,Government Employee,Kality,ST03958
P03959,Kidus Abebe,0997257809,Farmer,Lebu,ST03959
P03960,Robel Kebede,0933824946,Government Employee,Alem Bank,ST03960
P03961,Henok Abebe,0983098277,Engineer,Nefas Silk,ST03961
P03962,Selam Mekonnen,0955427067,Farmer,Kolfe,ST03962
P03963,Kaleb Nigatu,0936314102,Engineer,Akaki,ST03963
P03964,Kidus Tesfaye,0935233176,Government Employee,Kolfe,ST03964
P03965,Meron Alemu,0961710416,Nurse,Nefas Silk,ST03965
P03966,Biniam Tsegaye,0963953943,Driver,Lebu,ST03966
P03967,Liya Mekonnen,0977131034,Engineer,Kolfe,ST03967
P03968,Hiwot Tsegaye,0945356606,Engineer,Nefas Silk,ST03968
P03969,Solomon Desta,0911037126,Teacher,Akaki,ST03969
P03970,Hiwot Kebede,0999999521,Driver,Kolfe,ST03970
P03971,Natnael Kebede,0960878834,Driver,Lebu,ST03971
P03972,Saron Tesema,0912129683,Driver,Alem Bank,ST03972
P03973,Elias Kassa,0984164548,Farmer,Akaki,ST03973
P03974,Bethlehem Tsegaye,0956981167,Engineer,Nefas Silk,ST03974
P03975,Fikirte Fikre,0927909069,Driver,Lebu,ST03975
P03976,Fikirte Tesfaye,0990883826,Teacher,Alem Bank,ST03976
P03977,Tewodros Kassa,0974051515,Teacher,Alem Bank,ST03977
P03978,Robel Bekele,0952892848,Driver,Alem Bank,ST03978
P03979,Biniam Worku,0943042289,Teacher,Lebu,ST03979
P03980,Yosef Solomon,0989213683,Driver,Nefas Silk,ST03980
P03981,Daniel Getachew,0934744695,Merchant,Lebu,ST03981
P03982,Bereket Tsegaye,0923222705,Farmer,Kolfe,ST03982
P03983,Nahom Tesfaye,0999191972,Farmer,Akaki,ST03983
P03984,Betelhem Tsegaye,0918671357,Government Employee,Kolfe,ST03984
P03985,Hiwot Nigatu,0951492099,Nurse,Kality,ST03985
P03986,Mekdes Kebede,0939041946,Nurse,Lebu,ST03986
P03987,Samrawit Getachew,0934694468,Merchant,Akaki,ST03987
P03988,Betelhem Hailu,0941738511,Driver,Alem Bank,ST03988
P03989,Natnael Tsegaye,0946797394,Merchant,Lebu,ST03989
P03990,Rahel Tsegaye,0952558239,Teacher,Lebu,ST03990
P03991,Natnael Bekele,0935086844,Teacher,Akaki,ST03991
P03992,Genet Tsegaye,0978400199,Government Employee,Alem Bank,ST03992
P03993,Abel Tesema,0925371855,Driver,Kality,ST03993
P03994,Tigist Alemu,0915197981,Merchant,Nefas Silk,ST03994
P03995,Henok Solomon,0941980550,Merchant,Kality,ST03995
P03996,Yared Abebe,0948515528,Teacher,Kolfe,ST03996
P03997,Henok Yohannes,0944222289,Teacher,Kality,ST03997
P03998,Yared Kassa,0954445055,Farmer,Akaki,ST03998
P03999,Ruth Desta,0976595525,Engineer,Nefas Silk,ST03999
P04000,Rediet Desta,0967981924,Government Employee,Nefas Silk,ST04000
P04001,Saron Fekadu,0991933566,Merchant,Kality,ST04001
P04002,Samrawit Kassa,0941209566,Merchant,Alem Bank,ST04002
P04003,Dawit Yohannes,0970226236,Nurse,Lebu,ST04003
P04004,Filmon Kebede,0916288349,Government Employee,Akaki,ST04004
P04005,Selam Alemu,0978803981,Teacher,Alem Bank,ST04005
P04006,Samuel Fikre,0961754137,Teacher,Akaki,ST04006
P04007,Daniel Desta,0959608478,Nurse,Kolfe,ST04007
P04008,Solomon Alemu,0930285759,Teacher,Kolfe,ST04008
P04009,Betelhem Tesfaye,0987568501,Farmer,Lebu,ST04009
P04010,Natnael Kebede,0954521536,Merchant,Nefas Silk,ST04010
P04011,Kaleb Kebede,0955174676,Driver,Lebu,ST04011
P04012,Mekdes Tesema,0963798282,Nurse,Lebu,ST04012
P04013,Rediet Worku,0939286530,Merchant,Nefas Silk,ST04013
P04014,Bereket Tsegaye,0926822090,Nurse,Akaki,ST04014
P04015,Henok Solomon,0923652654,Teacher,Nefas Silk,ST04015
P04016,Almaz Getachew,0920331086,Teacher,Kolfe,ST04016
P04017,Natnael Worku,0939302056,Engineer,Nefas Silk,ST04017
P04018,Saba Tesfaye,0925787607,Farmer,Kality,ST04018
P04019,Tewodros Tadesse,0911549665,Driver,Kolfe,ST04019
P04020,Elias Kassa,0979430683,Farmer,Kolfe,ST04020
P04021,Ruth Solomon,0994566243,Driver,Nefas Silk,ST04021
P04022,Natnael Getachew,0972974020,Government Employee,Kolfe,ST04022
P04023,Dawit Desta,0950564821,Farmer,Nefas Silk,ST04023
P04024,Meron Fekadu,0976060315,Government Employee,Kolfe,ST04024
P04025,Yared Worku,0990805280,Merchant,Kality,ST04025
P04026,Henok Nigatu,0992669069,Farmer,Lebu,ST04026
P04027,Ruth Tesfaye,0965681115,Merchant,Akaki,ST04027
P04028,Filmon Nigatu,0995317589,Driver,Akaki,ST04028
P04029,Dawit Worku,0977296287,Engineer,Kality,ST04029
P04030,Kidus Fekadu,0988175178,Nurse,Kality,ST04030
P04031,Saron Kebede,0984635781,Teacher,Lebu,ST04031
P04032,Hana Kebede,0940645481,Teacher,Nefas Silk,ST04032
P04033,Tewodros Abebe,0982205146,Nurse,Lebu,ST04033
P04034,Samuel Nigatu,0981061398,Engineer,Nefas Silk,ST04034
P04035,Rahel Bekele,0959974190,Government Employee,Lebu,ST04035
P04036,Saron Tesema,0910329494,Engineer,Alem Bank,ST04036
P04037,Biruk Mekonnen,0993730341,Nurse,Akaki,ST04037
P04038,Fikirte Desta,0929044031,Government Employee,Lebu,ST04038
P04039,Saba Solomon,0936554766,Nurse,Kolfe,ST04039
P04040,Mahlet Tesema,0992915095,Government Employee,Kolfe,ST04040
P04041,Nahom Nigatu,0919344164,Teacher,Kality,ST04041
P04042,Robel Girma,0935581510,Driver,Kolfe,ST04042
P04043,Ruth Worku,0985919987,Government Employee,Lebu,ST04043
P04044,Selam Tsegaye,0976086106,Teacher,Nefas Silk,ST04044
P04045,Fikirte Fikre,0981556318,Merchant,Kolfe,ST04045
P04046,Biniam Yohannes,0982727092,Farmer,Akaki,ST04046
P04047,Tewodros Mekonnen,0919344058,Government Employee,Nefas Silk,ST04047
P04048,Natnael Tesema,0945511595,Farmer,Nefas Silk,ST04048
P04049,Rahel Alemu,0993965370,Teacher,Alem Bank,ST04049
P04050,Abel Girma,0912968670,Merchant,Lebu,ST04050
P04051,Tigist Girma,0913545238,Government Employee,Kolfe,ST04051
P04052,Tewodros Alemu,0997022629,Driver,Nefas Silk,ST04052
P04053,Genet Nigatu,0933042245,Farmer,Lebu,ST04053
P04054,Yosef Getachew,0931417129,Government Employee,Nefas Silk,ST04054
P04055,Fikirte Getachew,0919679964,Merchant,Nefas Silk,ST04055
P04056,Daniel Kebede,0937623744,Government Employee,Akaki,ST04056
P04057,Natnael Worku,0970279326,Government Employee,Alem Bank,ST04057
P04058,Daniel Abebe,0936042282,Teacher,Nefas Silk,ST04058
P04059,Rahel Bekele,0994545054,Merchant,Kality,ST04059
P04060,Hana Tsegaye,0929352800,Nurse,Kality,ST04060
P04061,Tewodros Worku,0967469634,Merchant,Akaki,ST04061
P04062,Kaleb Bekele,0981086840,Government Employee,Lebu,ST04062
P04063,Henok Worku,0928449914,Government Employee,Kality,ST04063
P04064,Rediet Alemu,0999607830,Teacher,Kality,ST04064
P04065,Rediet Solomon,0989883460,Driver,Lebu,ST04065
P04066,Almaz Solomon,0930307678,Farmer,Lebu,ST04066
P04067,Mekdes Tadesse,0911253464,Farmer,Alem Bank,ST04067
P04068,Bethlehem Bekele,0912414789,Merchant,Alem Bank,ST04068
P04069,Henok Tesema,0964472945,Engineer,Alem Bank,ST04069
P04070,Biniam Abebe,0999798237,Nurse,Lebu,ST04070
P04071,Samuel Yohannes,0943243866,Government Employee,Kality,ST04071
P04072,Yared Worku,0965978904,Nurse,Kality,ST04072
P04073,Tigist Worku,0936754627,Teacher,Kolfe,ST04073
P04074,Hiwot Bekele,0930074850,Engineer,Nefas Silk,ST04074
P04075,Biruk Tsegaye,0971422708,Engineer,Kolfe,ST04075
P04076,Samrawit Solomon,0914109591,Engineer,Nefas Silk,ST04076
P04077,Yosef Bekele,0987566592,Merchant,Lebu,ST04077
P04078,Tigist Tesfaye,0969796176,Teacher,Alem Bank,ST04078
P04079,Fikirte Worku,0962166075,Driver,Kolfe,ST04079
P04080,Tewodros Desta,0972927629,Driver,Kality,ST04080
P04081,Nahom Worku,0921751390,Farmer,Akaki,ST04081
P04082,Elias Kebede,0969593753,Engineer,Akaki,ST04082
P04083,Fikirte Kebede,0911525924,Engineer,Kolfe,ST04083
P04084,Meron Alemu,0960065620,Nurse,Kolfe,ST04084
P04085,Selam Tadesse,0920120572,Farmer,Alem Bank,ST04085
P04086,Mahlet Alemu,0935790322,Driver,Lebu,ST04086
P04087,Biniam Girma,0979595874,Farmer,Kality,ST04087
P04088,Almaz Mekonnen,0956162613,Merchant,Nefas Silk,ST04088
P04089,Kaleb Getachew,0917040031,Engineer,Alem Bank,ST04089
P04090,Samrawit Bekele,0934814438,Teacher,Akaki,ST04090
P04091,Mahlet Fikre,0997231312,Government Employee,Nefas Silk,ST04091
P04092,Yosef Fekadu,0942772886,Teacher,Alem Bank,ST04092
P04093,Filmon Kassa,0959453767,Engineer,Kality,ST04093
P04094,Samuel Nigatu,0998696412,Merchant,Alem Bank,ST04094
P04095,Solomon Alemu,0998147719,Merchant,Kality,ST04095
P04096,Ruth Hailu,0949874441,Teacher,Akaki,ST04096
P04097,Fikirte Girma,0923315148,Engineer,Nefas Silk,ST04097
P04098,Selam Alemu,0931161089,Engineer,Kality,ST04098
P04099,Biruk Girma,0992424972,Merchant,Lebu,ST04099
P04100,Rediet Solomon,0930329450,Government Employee,Alem Bank,ST04100
P04101,Betelhem Kebede,0934271811,Farmer,Akaki,ST04101
P04102,Elias Girma,0999558552,Farmer,Lebu,ST04102
P04103,Dawit Abebe,0977529033,Driver,Alem Bank,ST04103
P04104,Bereket Fekadu,0912574372,Driver,Akaki,ST04104
P04105,Yosef Tsegaye,0971990695,Nurse,Nefas Silk,ST04105
P04106,Tigist Yohannes,0927152187,Driver,Nefas Silk,ST04106
P04107,Saba Kebede,0991639482,Farmer,Akaki,ST04107
P04108,Almaz Tesfaye,0983014204,Engineer,Nefas Silk,ST04108
P04109,Abel Tesema,0920406240,Farmer,Kality,ST04109
P04110,Mekdes Tadesse,0937959365,Farmer,Lebu,ST04110
P04111,Biruk Fekadu,0995312371,Farmer,Kality,ST04111
P04112,Fikirte Fekadu,0964182654,Nurse,Alem Bank,ST04112
P04113,Abel Kassa,0941691798,Teacher,Kality,ST04113
P04114,Meron Kebede,0946649108,Government Employee,Nefas Silk,ST04114
P04115,Selam Tesfaye,0921295797,Merchant,Nefas Silk,ST04115
P04116,Natnael Fekadu,0917043957,Teacher,Akaki,ST04116
P04117,Nahom Worku,0956826975,Engineer,Alem Bank,ST04117
P04118,Fikirte Desta,0961688518,Farmer,Nefas Silk,ST04118
P04119,Kaleb Fekadu,0961324899,Driver,Kolfe,ST04119
P04120,Samuel Kebede,0960165803,Nurse,Alem Bank,ST04120
P04121,Rediet Worku,0964953271,Merchant,Kality,ST04121
P04122,Saba Kassa,0988631870,Driver,Kality,ST04122
P04123,Elias Kassa,0939712297,Teacher,Akaki,ST04123
P04124,Rahel Tsegaye,0976494088,Teacher,Kolfe,ST04124
P04125,Yared Hailu,0983963730,Government Employee,Alem Bank,ST04125
P04126,Eden Abebe,0979106475,Government Employee,Nefas Silk,ST04126
P04127,Meron Alemu,0947074946,Engineer,Akaki,ST04127
P04128,Betelhem Fekadu,0991797091,Teacher,Kality,ST04128
P04129,Henok Solomon,0955699238,Nurse,Kolfe,ST04129
P04130,Henok Fekadu,0936938114,Nurse,Lebu,ST04130
P04131,Solomon Fikre,0922158557,Farmer,Kolfe,ST04131
P04132,Daniel Tesema,0921159520,Merchant,Lebu,ST04132
P04133,Solomon Tesfaye,0992791109,Teacher,Akaki,ST04133
P04134,Daniel Kassa,0923159416,Farmer,Alem Bank,ST04134
P04135,Yosef Yohannes,0978510254,Nurse,Alem Bank,ST04135
P04136,Filmon Tesema,0919520831,Driver,Kolfe,ST04136
P04137,Bereket Abebe,0941593280,Teacher,Kolfe,ST04137
P04138,Meron Nigatu,0960107974,Teacher,Lebu,ST04138
P04139,Nahom Solomon,0972805474,Engineer,Lebu,ST04139
P04140,Henok Hailu,0930573460,Farmer,Kolfe,ST04140
P04141,Tigist Girma,0914961113,Government Employee,Lebu,ST04141
P04142,Abel Tesema,0951829317,Teacher,Alem Bank,ST04142
P04143,Robel Kassa,0936853240,Teacher,Akaki,ST04143
P04144,Abel Tesema,0938912887,Engineer,Akaki,ST04144
P04145,Tigist Tadesse,0924614194,Driver,Nefas Silk,ST04145
P04146,Daniel Fikre,0930752657,Government Employee,Alem Bank,ST04146
P04147,Solomon Bekele,0965666731,Nurse,Nefas Silk,ST04147
P04148,Biniam Alemu,0940835457,Engineer,Kolfe,ST04148
P04149,Yared Tesfaye,0954528363,Farmer,Nefas Silk,ST04149
P04150,Filmon Fikre,0926197935,Merchant,Kolfe,ST04150
P04151,Abel Fekadu,0966163411,Engineer,Kolfe,ST04151
P04152,Yared Nigatu,0919778544,Government Employee,Nefas Silk,ST04152
P04153,Biruk Yohannes,0910739496,Engineer,Lebu,ST04153
P04154,Biruk Mekonnen,0981548977,Farmer,Alem Bank,ST04154
P04155,Daniel Hailu,0960837489,Farmer,Kolfe,ST04155
P04156,Henok Tsegaye,0968643686,Engineer,Kality,ST04156
P04157,Hana Solomon,0920040304,Driver,Nefas Silk,ST04157
P04158,Henok Abebe,0926038580,Government Employee,Lebu,ST04158
P04159,Eden Getachew,0985064620,Farmer,Alem Bank,ST04159
P04160,Filmon Nigatu,0951578391,Farmer,Lebu,ST04160
P04161,Almaz Tesfaye,0931339459,Teacher,Alem Bank,ST04161
P04162,Henok Abebe,0921273229,Nurse,Kality,ST04162
P04163,Mekdes Mekonnen,0995653822,Farmer,Alem Bank,ST04163
P04164,Samrawit Worku,0933164031,Teacher,Kality,ST04164
P04165,Biruk Getachew,0935078598,Government Employee,Kolfe,ST04165
P04166,Saba Tesfaye,0940887442,Farmer,Kality,ST04166
P04167,Filmon Mekonnen,0974363680,Nurse,Lebu,ST04167
P04168,Meron Worku,0982256040,Engineer,Kality,ST04168
P04169,Hana Fekadu,0969153746,Engineer,Akaki,ST04169
P04170,Samuel Tesema,0998895432,Driver,Akaki,ST04170
P04171,Daniel Bekele,0917530929,Merchant,Kality,ST04171
P04172,Dawit Girma,0978797575,Merchant,Lebu,ST04172
P04173,Liya Tesfaye,0924136432,Farmer,Akaki,ST04173
P04174,Mekdes Tadesse,0921535888,Farmer,Kality,ST04174
P04175,Natnael Worku,0950273524,Engineer,Alem Bank,ST04175
P04176,Almaz Fekadu,0966021661,Government Employee,Lebu,ST04176
P04177,Mahlet Nigatu,0979212797,Driver,Kality,ST04177
P04178,Mahlet Alemu,0946836023,Farmer,Kality,ST04178
P04179,Ruth Girma,0973216569,Teacher,Lebu,ST04179
P04180,Ruth Tesfaye,0946408754,Merchant,Kolfe,ST04180
P04181,Hana Mekonnen,0951306116,Government Employee,Kality,ST04181
P04182,Daniel Girma,0926119978,Teacher,Nefas Silk,ST04182
P04183,Rediet Tadesse,0922073992,Engineer,Kolfe,ST04183
P04184,Samrawit Bekele,0974633416,Driver,Kolfe,ST04184
P04185,Rahel Tesfaye,0989537848,Government Employee,Akaki,ST04185
P04186,Betelhem Alemu,0941747307,Merchant,Nefas Silk,ST04186
P04187,Saron Fikre,0930501428,Engineer,Kality,ST04187
P04188,Henok Bekele,0960456615,Driver,Akaki,ST04188
P04189,Kaleb Yohannes,0995985440,Government Employee,Lebu,ST04189
P04190,Tewodros Tesema,0940143350,Driver,Lebu,ST04190
P04191,Daniel Worku,0979229259,Government Employee,Kality,ST04191
P04192,Saba Hailu,0950416655,Government Employee,Kolfe,ST04192
P04193,Kidus Nigatu,0948741254,Merchant,Kolfe,ST04193
P04194,Robel Solomon,0983552276,Farmer,Lebu,ST04194
P04195,Genet Desta,0943667610,Merchant,Kolfe,ST04195
P04196,Genet Desta,0928734202,Engineer,Akaki,ST04196
P04197,Eden Nigatu,0945326691,Engineer,Nefas Silk,ST04197
P04198,Hiwot Nigatu,0979432999,Nurse,Kality,ST04198
P04199,Henok Bekele,0924512035,Engineer,Nefas Silk,ST04199
P04200,Rediet Fikre,0922178172,Engineer,Alem Bank,ST04200
P04201,Natnael Desta,0989944378,Farmer,Akaki,ST04201
P04202,Elias Yohannes,0967073531,Government Employee,Lebu,ST04202
P04203,Mekdes Hailu,0956841054,Driver,Lebu,ST04203
P04204,Natnael Hailu,0957697097,Government Employee,Kolfe,ST04204
P04205,Genet Desta,0921497158,Farmer,Nefas Silk,ST04205
P04206,Henok Fikre,0953985026,Merchant,Akaki,ST04206
P04207,Elias Tadesse,0981907593,Merchant,Kolfe,ST04207
P04208,Fikirte Kebede,0910540868,Driver,Kality,ST04208
P04209,Betelhem Girma,0948993806,Teacher,Kolfe,ST04209
P04210,Rediet Mekonnen,0942237347,Driver,Kolfe,ST04210
P04211,Solomon Getachew,0980341215,Engineer,Kality,ST04211
P04212,Hiwot Nigatu,0937428014,Government Employee,Lebu,ST04212
P04213,Meron Yohannes,0995316466,Nurse,Kolfe,ST04213
P04214,Rahel Worku,0911679524,Merchant,Alem Bank,ST04214
P04215,Tigist Nigatu,0964252842,Merchant,Lebu,ST04215
P04216,Fikirte Tsegaye,0913767673,Farmer,Kality,ST04216
P04217,Betelhem Kebede,0944395351,Government Employee,Nefas Silk,ST04217
P04218,Saba Desta,0923990874,Engineer,Nefas Silk,ST04218
P04219,Kidus Fikre,0934694321,Farmer,Nefas Silk,ST04219
P04220,Rahel Mekonnen,0970991624,Nurse,Nefas Silk,ST04220
P04221,Meron Hailu,0988853182,Government Employee,Nefas Silk,ST04221
P04222,Tigist Alemu,0925393057,Teacher,Lebu,ST04222
P04223,Selam Tsegaye,0944019889,Driver,Kality,ST04223
P04224,Tewodros Tsegaye,0998261811,Farmer,Alem Bank,ST04224
P04225,Henok Fikre,0950882431,Driver,Kality,ST04225
P04226,Ruth Bekele,0928337660,Nurse,Akaki,ST04226
P04227,Eden Bekele,0981785264,Engineer,Kality,ST04227
P04228,Yared Girma,0970079896,Merchant,Nefas Silk,ST04228
P04229,Betelhem Tesema,0960765070,Teacher,Kality,ST04229
P04230,Daniel Desta,0911950647,Farmer,Nefas Silk,ST04230
P04231,Hiwot Kebede,0929724831,Government Employee,Alem Bank,ST04231
P04232,Genet Hailu,0979875821,Driver,Akaki,ST04232
P04233,Rahel Girma,0925629884,Merchant,Akaki,ST04233
P04234,Ruth Mekonnen,0915165737,Driver,Kality,ST04234
P04235,Bereket Getachew,0991738450,Driver,Lebu,ST04235
P04236,Saron Tsegaye,0968335820,Nurse,Alem Bank,ST04236
P04237,Rahel Nigatu,0944927535,Driver,Nefas Silk,ST04237
P04238,Eden Mekonnen,0992008142,Nurse,Akaki,ST04238
P04239,Genet Desta,0947170481,Teacher,Lebu,ST04239
P04240,Dawit Solomon,0992118862,Government Employee,Alem Bank,ST04240
P04241,Kaleb Kebede,0958667066,Nurse,Kolfe,ST04241
P04242,Samrawit Kebede,0936235640,Farmer,Akaki,ST04242
P04243,Tigist Alemu,0965039201,Driver,Kality,ST04243
P04244,Hana Fikre,0992807855,Driver,Kality,ST04244
P04245,Selam Hailu,0956523726,Engineer,Kolfe,ST04245
P04246,Liya Solomon,0989444586,Merchant,Nefas Silk,ST04246
P04247,Rahel Getachew,0970685817,Engineer,Nefas Silk,ST04247
P04248,Nahom Tesfaye,0950823945,Teacher,Kality,ST04248
P04249,Kaleb Tesfaye,0917805035,Farmer,Alem Bank,ST04249
P04250,Mahlet Tadesse,0925771220,Government Employee,Kality,ST04250
P04251,Dawit Solomon,0941569229,Farmer,Kolfe,ST04251
P04252,Samrawit Tadesse,0914069314,Merchant,Nefas Silk,ST04252
P04253,Selam Nigatu,0987739753,Engineer,Lebu,ST04253
P04254,Betelhem Getachew,0959372464,Engineer,Akaki,ST04254
P04255,Kaleb Desta,0952880596,Nurse,Nefas Silk,ST04255
P04256,Filmon Tesfaye,0976214757,Government Employee,Lebu,ST04256
P04257,Liya Alemu,0921970075,Nurse,Akaki,ST04257
P04258,Tewodros Kassa,0993652302,Teacher,Alem Bank,ST04258
P04259,Hiwot Getachew,0996375016,Nurse,Alem Bank,ST04259
P04260,Henok Desta,0939488058,Nurse,Lebu,ST04260
P04261,Natnael Tsegaye,0992772009,Driver,Kolfe,ST04261
P04262,Daniel Tadesse,0988109493,Farmer,Nefas Silk,ST04262
P04263,Meron Yohannes,0916303213,Merchant,Kolfe,ST04263
P04264,Henok Worku,0958640345,Government Employee,Alem Bank,ST04264
P04265,Rediet Abebe,0978838267,Engineer,Akaki,ST04265
P04266,Abel Alemu,0947434967,Government Employee,Nefas Silk,ST04266
P04267,Meron Tadesse,0968044478,Farmer,Nefas Silk,ST04267
P04268,Dawit Tesema,0995100440,Farmer,Lebu,ST04268
P04269,Liya Tesfaye,0971380458,Engineer,Kality,ST04269
